poi_id,name,category,subcategory,ward_id,district_id,province_id,popularity_tier,source,osm_id,legacy_alias_hint
osm_poi_way_962447906,Trường Hữu nghị T78,public_facility,school,,,19,2,osm,way/962447906,
osm_poi_way_962451103,Trường Trung học phổ thông Vân Cốc,public_facility,school,,,01,2,osm,way/962451103,
osm_poi_way_962451130,Trường Trung học phổ thông Phan Huy Chú Quốc Oai,public_facility,school,,,01,2,osm,way/962451130,
osm_poi_way_962451147,Trường Trung học phổ thông Minh Khai,public_facility,school,,,19,2,osm,way/962451147,
osm_poi_way_962486868,Vườn hoa Nguyễn Trãi,poi_other,park,,,21,2,osm,way/962486868,
osm_poi_way_962493738,Trường Đại học Lao động Xã hội,public_facility,university,,,01,2,osm,way/962493738,
osm_poi_way_962628989,Trường Tiểu Học Trần Quốc Tuấn,public_facility,school,,,32,2,osm,way/962628989,
osm_poi_way_962628993,Chợ Cua,landmark,market,,,32,2,osm,way/962628993,
osm_poi_way_962639642,Trường Trung học phổ thông Trung Giã,public_facility,school,,,01,2,osm,way/962639642,
osm_poi_way_962639648,Trường Trung học phổ thông Minh Phú,public_facility,school,,,01,2,osm,way/962639648,
osm_poi_way_962639650,Trường Trung học cơ sở Trung Giã,public_facility,school,,,01,2,osm,way/962639650,
osm_poi_way_962639667,Trường Trung học phổ thông Thanh Oai B,public_facility,school,,,19,2,osm,way/962639667,
osm_poi_way_962639676,Trường Trung học phổ thông Sóc Sơn,public_facility,school,,,01,2,osm,way/962639676,
osm_poi_way_962639678,Trường Trung học phổ thông Thanh Oai A,public_facility,school,,,19,2,osm,way/962639678,
osm_poi_way_962639682,Trường Trung học phổ thông Xuân Giang,public_facility,school,,,01,2,osm,way/962639682,
osm_poi_way_962639689,Trường Trung học phổ thông Xuân Khanh,public_facility,school,,,19,2,osm,way/962639689,
osm_poi_way_962675095,Công viên Nguyễn Nhân Bỉ,poi_other,park,,,20,2,osm,way/962675095,
osm_poi_way_962675181,Vườn hoa Khu tập luyện TDTT Vui chơi thiếu nhi Phúc Ninh,poi_other,park,,,20,2,osm,way/962675181,
osm_poi_way_962677797,Trường Tiểu hoc Đáp Cầu,public_facility,school,,,20,2,osm,way/962677797,
osm_poi_way_962685567,Vườn hoa Cảng Đáp Cầu,poi_other,park,,,20,2,osm,way/962685567,
osm_poi_way_962686041,Công viên Nguyên Phi Ỷ Lan,poi_other,park,,,20,2,osm,way/962686041,
osm_poi_way_962693391,Trạm Y tế phường Thị Cầu,public_facility,hospital,,,20,2,osm,way/962693391,
osm_poi_way_962694008,Công ty May Đáp Cầu,poi_other,industrial_zone,,,20,2,osm,way/962694008,
osm_poi_way_962694199,Chợ Cầu Kim,landmark,market,,,20,2,osm,way/962694199,
osm_poi_way_962696331,Trường Tiểu học Thị Cầu,public_facility,school,,,20,2,osm,way/962696331,
osm_poi_way_962696786,Công viên Hoàng Quốc Việt,poi_other,park,,,20,2,osm,way/962696786,
osm_poi_way_962700112,Cảng chuyên dùng và Dây chuyền sàng tuyển cát,poi_other,industrial_zone,,,20,2,osm,way/962700112,
osm_poi_way_962700176,Cảng Đáp Cầu,poi_other,industrial_zone,,,20,2,osm,way/962700176,
osm_poi_way_962704521,Hồ điều hòa Thị Cầu,landmark,lake,,,20,2,osm,way/962704521,
osm_poi_way_962831150,Trường Cao đẳng Y tế Hà Nội cơ sở 2,public_facility,university,,,01,2,osm,way/962831150,
osm_poi_way_962831164,Trường Trung cấp nghề Tổng hợp Hà Nội,public_facility,school,,,19,2,osm,way/962831164,
osm_poi_way_962831169,Trường Cao đẳng Điện tử Điện lạnh Hà Nội,public_facility,university,,,01,2,osm,way/962831169,
osm_poi_way_962902112,VSIP Central Park,poi_other,park,,,21,2,osm,way/962902112,
osm_poi_way_962922485,Đền thờ Bác Hồ,poi_other,worship_place,,,21,2,osm,way/962922485,
osm_poi_way_962982791,Công Viên Vừ A Dính,poi_other,park,,,08,2,osm,way/962982791,
osm_poi_way_963227376,Trường Trung học cơ sở Ngô Sĩ Liên,public_facility,school,,,01,2,osm,way/963227376,
osm_poi_way_963536731,Trường Trung học phổ thông Lâm Nghiệp,public_facility,school,,,19,2,osm,way/963536731,
osm_poi_way_963557968,Học viện Hành chính và Quản trị công,public_facility,university,,,01,2,osm,way/963557968,
osm_poi_way_963557982,Trường Đại học Kinh tế Kỹ thuật Công nghiệp,public_facility,university,,,01,2,osm,way/963557982,
osm_poi_way_964403946,Vườn hoa Lý Chiêu Hoàng,poi_other,park,,,20,2,osm,way/964403946,
osm_poi_way_964404613,Vườn hoa Nguyễn Giản Thanh,poi_other,park,,,20,2,osm,way/964404613,
osm_poi_way_964405859,Vườn hoa Khu đô thị An Huy,poi_other,park,,,20,2,osm,way/964405859,
osm_poi_way_964407361,Chợ Đáp Cầu,landmark,market,,,20,2,osm,way/964407361,
osm_poi_way_964409327,Trường Trung học phổ thông Hoàng Quốc Việt,public_facility,school,,,20,2,osm,way/964409327,
osm_poi_way_964409670,Trường Trung học cơ sở Thị Cầu,public_facility,school,,,20,2,osm,way/964409670,
osm_poi_way_964410226,Sân chơi,poi_other,park,,,20,2,osm,way/964410226,
osm_poi_way_964410891,Chợ Vũ Ninh,landmark,market,,,20,2,osm,way/964410891,
osm_poi_way_964412098,Cửa hàng xăng dầu Thị Cầu,commercial,gas_station,,,20,2,osm,way/964412098,
osm_poi_way_964415366,Nhà tưởng niệm liệt sĩ Thị Cầu,landmark,monument,,,20,2,osm,way/964415366,
osm_poi_way_964415602,Trường Trung học phổ thông Hàn Thuyên,public_facility,school,,,20,2,osm,way/964415602,
osm_poi_way_964416435,Trường Trung học cơ sở Tiền An,public_facility,school,,,20,2,osm,way/964416435,
osm_poi_way_964416579,Khách sạn Mường Thanh Luxury Bắc Ninh,commercial,hotel,,,20,2,osm,way/964416579,
osm_poi_way_964416658,Vườn hoa Vũ Kiệt,poi_other,park,,,20,2,osm,way/964416658,
osm_poi_way_964417803,Trường Trung học cơ sở Suối Hoa,public_facility,school,,,20,2,osm,way/964417803,
osm_poi_way_964417884,Trường Tiểu học Suối Hoa,public_facility,school,,,20,2,osm,way/964417884,
osm_poi_way_964418766,Vườn hoa Mạc Thị Bưởi,poi_other,park,,,20,2,osm,way/964418766,
osm_poi_way_964418770,Vuòn hoa Ngô Xuân Quảng,poi_other,park,,,20,2,osm,way/964418770,
osm_poi_way_964419144,Vườn hoa Ngô Sĩ Liên,poi_other,park,,,20,2,osm,way/964419144,
osm_poi_way_964419440,Vườn hoa Phó Đức Chính,poi_other,park,,,20,2,osm,way/964419440,
osm_poi_way_964421034,Vincom Plaza Lý Thái Tổ,commercial,shopping_mall,,,20,2,osm,way/964421034,
osm_poi_way_964421097,Vườn hoa Bắc Ninh,poi_other,park,,,20,2,osm,way/964421097,
osm_poi_way_964421328,Vườn hoa khu phố Hồ Ngọc Lân,poi_other,park,,,20,2,osm,way/964421328,
osm_poi_way_964421429,Vườn hoa Kim Lân,poi_other,park,,,20,2,osm,way/964421429,
osm_poi_way_964421781,Trường Mầm Non Công Ty May Đáp Cầu,public_facility,school,,,20,2,osm,way/964421781,
osm_poi_way_964423632,Vườn hoa khu biệt thự Kinh Bắc 81,poi_other,park,,,20,2,osm,way/964423632,
osm_poi_way_964423857,Trường Cao đẳng Công nghiệp Bắc Ninh,public_facility,university,,,20,2,osm,way/964423857,
osm_poi_way_964908477,Trường Tiểu học Nhật Tân,public_facility,school,,,01,2,osm,way/964908477,
osm_poi_way_964908484,UBND phường Bưởi,public_facility,government_office,,,01,2,osm,way/964908484,
osm_poi_way_964908494,Nhà tưởng niệm Liệt sĩ phường Phú Thượng,landmark,monument,,,01,2,osm,way/964908494,
osm_poi_way_965302176,Bệnh viện K Cơ sở 2 Tam Hiệp,public_facility,hospital,,,01,2,osm,way/965302176,
osm_poi_way_965530853,Trụ sở Cơ quan hành chính quận Long Biên,public_facility,government_office,,,01,2,osm,way/965530853,
osm_poi_way_965690839,Bay Buffet,commercial,restaurant,,,01,2,osm,way/965690839,
osm_poi_way_965788864,Trường Tiểu học Lý Nam Đế,public_facility,school,,,01,2,osm,way/965788864,
osm_poi_way_965815444,Trường Tiểu học Xuân Phương,public_facility,school,,,01,2,osm,way/965815444,
osm_poi_way_965816271,Trường Trung học cơ sở Lý Nam Đế,public_facility,school,,,01,2,osm,way/965816271,
osm_poi_way_965816709,Chợ Trung Hoà,landmark,market,,,01,2,osm,way/965816709,
osm_poi_way_965856881,Sân chơi Trung Kính Hạ,poi_other,park,,,01,2,osm,way/965856881,
osm_poi_way_965945328,Chợ Trung Kính,landmark,market,,,01,2,osm,way/965945328,
osm_poi_way_966146652,Vitalmart,landmark,market,,,01,2,osm,way/966146652,
osm_poi_way_966150116,Trường Trung học phổ thông Bỉm Sơn,public_facility,school,,,12,2,osm,way/966150116,
osm_poi_way_966177531,Trường Trung học cơ sở Biên Giang,public_facility,school,,,01,2,osm,way/966177531,
osm_poi_way_966177538,UBND phường Biên Giang,public_facility,government_office,,,01,2,osm,way/966177538,
osm_poi_way_966177542,Trường Tiểu học Biên Giang,public_facility,school,,,01,2,osm,way/966177542,
osm_poi_way_966177545,Trường Trung học cơ sở Đồng Mai,public_facility,school,,,01,2,osm,way/966177545,
osm_poi_way_966177547,Trường Tiểu học Đồng Mai 1,public_facility,school,,,01,2,osm,way/966177547,
osm_poi_way_966204362,Trường Tiểu học Đồng Mai 2,public_facility,school,,,01,2,osm,way/966204362,
osm_poi_way_966204371,UBND phường Đồng Mai,public_facility,government_office,,,01,2,osm,way/966204371,
osm_poi_way_966204377,Trường Trung học cơ sở Dương Nội,public_facility,school,,,01,2,osm,way/966204377,
osm_poi_way_966204384,Trường Tiểu học Kim Đồng,public_facility,school,,,01,2,osm,way/966204384,
osm_poi_way_966204388,Trường Tiểu học An Hưng,public_facility,school,,,01,2,osm,way/966204388,
osm_poi_way_966204395,Trường Trung học cơ sở Lê Quý Đôn,public_facility,school,,,01,2,osm,way/966204395,
osm_poi_way_966204396,Trường Tiểu học Dương Nội B,public_facility,school,,,01,2,osm,way/966204396,
osm_poi_way_966204400,Trường Tiểu học Trần Quốc Toản,public_facility,school,,,01,2,osm,way/966204400,
osm_poi_way_966205254,Bệnh viện Quân y 13,public_facility,hospital,,,25,2,osm,way/966205254,
osm_poi_way_966336455,Trường Trung học phổ thông Thống Nhất A,public_facility,school,,,29,2,osm,way/966336455,
osm_poi_way_966336592,Trường Trung học cơ sở Hùng Vương,public_facility,school,,,29,2,osm,way/966336592,
osm_poi_way_966336611,Trường Tiểu học Trưng Vương,public_facility,school,,,29,2,osm,way/966336611,
osm_poi_way_966381879,Đại Mạch Beer,commercial,restaurant,,,01,2,osm,way/966381879,
osm_poi_way_966519658,Trường Tiểu học Bùi Hữu Nghĩa,public_facility,school,,,02,2,osm,way/966519658,
osm_poi_way_966519659,Trường Tiểu học Him Lam,public_facility,school,,,02,2,osm,way/966519659,
osm_poi_way_966677780,WinMart,commercial,supermarket,,,01,2,osm,way/966677780,
osm_poi_way_966725515,Rio Plaza Đồng Hới,commercial,shopping_mall,,,23,2,osm,way/966725515,
osm_poi_way_966750005,Công viên Thanh Niên,poi_other,park,,,04,2,osm,way/966750005,
osm_poi_way_967022598,Chợ làng Miêu Nha,landmark,market,,,01,2,osm,way/967022598,
osm_poi_way_967149604,UBND phường Mỹ Đình 2,public_facility,government_office,,,01,2,osm,way/967149604,
osm_poi_way_967149605,Trường Trung học cơ sở Mỹ Đình 2,public_facility,school,,,01,2,osm,way/967149605,
osm_poi_way_967540663,Chùa Láp An Trấn Tự,poi_other,worship_place,,,19,2,osm,way/967540663,
osm_poi_way_967783462,Trường Tiểu học Thiềng Đức,public_facility,school,,,32,2,osm,way/967783462,
osm_poi_way_967783463,Trường Trung học cơ sở Cao Thắng,public_facility,school,,,32,2,osm,way/967783463,
osm_poi_way_967783470,Trường Trung học cơ sở Nguyễn Khuyến,public_facility,school,,,32,2,osm,way/967783470,
osm_poi_way_968140077,Trường Phổ thông Vùng cao Việt Bắc,public_facility,school,,,18,2,osm,way/968140077,
osm_poi_way_968202795,Trường Đại học Khoa học,public_facility,university,,,18,2,osm,way/968202795,
osm_poi_way_968202802,Đại học Thái Nguyên,public_facility,university,,,18,2,osm,way/968202802,
osm_poi_way_968202807,Trường Đại học Sư phạm Thái Nguyên,public_facility,university,,,18,2,osm,way/968202807,
osm_poi_way_968214117,Trường Cao đẳng Lào Cai,public_facility,university,,,17,2,osm,way/968214117,
osm_poi_way_968214119,Phân hiệu Đại học Thái Nguyên tại Lào Cai,public_facility,university,,,17,2,osm,way/968214119,
osm_poi_way_968214121,"Trường Đại học Y Dược, Đại học Thái Nguyên",public_facility,university,,,18,2,osm,way/968214121,
osm_poi_way_968214125,Trường Đại học Kỹ thuật Công nghiệp Đại học Thái Nguyên,public_facility,university,,,18,2,osm,way/968214125,
osm_poi_way_968214126,Trường Đại học Kinh tế và Quản trị Kinh doanh,public_facility,university,,,18,2,osm,way/968214126,
osm_poi_way_968243276,Nhà máy Nhiệt điện Duyên Hải 2,poi_other,industrial_zone,,,31,2,osm,way/968243276,
osm_poi_way_968341228,Trường Đại học Bách khoa Đại học Đà Nẵng,public_facility,university,,,04,2,osm,way/968341228,
osm_poi_way_968350204,Bệnh viện Y dược cổ truyền Vĩnh Long,public_facility,hospital,,,32,2,osm,way/968350204,
osm_poi_way_968350205,Trường Tiểu học Nguyễn Du,public_facility,school,,,32,2,osm,way/968350205,
osm_poi_way_968350225,Phòng Giao dịch số 5 Kho bạc Nhà nước khu vực I,public_facility,government_office,,,01,2,osm,way/968350225,
osm_poi_way_968380513,Trường Đại học Kinh tế Đại học Đà Nẵng,public_facility,university,,,04,2,osm,way/968380513,
osm_poi_way_968380520,Trường Đại học Sư phạm Kỹ thuật Đại học Đà Nẵng,public_facility,university,,,04,2,osm,way/968380520,
osm_poi_way_968944408,VietinBank,commercial,bank,,,01,2,osm,way/968944408,
osm_poi_way_968947250,Trường Trung học phổ thông Thực hành Sư phạm,public_facility,school,,,05,2,osm,way/968947250,
osm_poi_way_969165148,Sở Giáo dục và Đào tạo thành phố Cần Thơ,public_facility,government_office,,,05,2,osm,way/969165148,
osm_poi_way_969290135,Nhà máy xi măng Hoàng Thạch,poi_other,industrial_zone,,,20,2,osm,way/969290135,
osm_poi_way_969291320,Chùa Cao,poi_other,worship_place,,,20,2,osm,way/969291320,
osm_poi_way_969294956,Trường Tiểu học Vũ Ninh số 1,public_facility,school,,,20,2,osm,way/969294956,
osm_poi_way_969298463,Bệnh viện Sản Nhi Bắc Ninh số 2,public_facility,hospital,,,20,2,osm,way/969298463,
osm_poi_way_969300127,Vườn hoa Nguyễn Đức Cảnh,poi_other,park,,,20,2,osm,way/969300127,
osm_poi_way_969458761,Trường Đại học Đà Lạt,public_facility,university,,,27,2,osm,way/969458761,
osm_poi_way_969695330,Trường Đại học Kiên Giang,public_facility,university,,,34,2,osm,way/969695330,
osm_poi_way_969759032,Bệnh viện Đa khoa khu vực Quảng Ninh,public_facility,hospital,,,23,2,osm,way/969759032,
osm_poi_way_970128267,Kho Dự trữ Quảng Bình,public_facility,school,,,23,2,osm,way/970128267,
osm_poi_way_970128268,Trường Đại học Luật Thành phố Hồ Chí Minh Phân hiệu Quảng Trị,public_facility,university,,,23,2,osm,way/970128268,
osm_poi_way_970251629,Bến xe Biên Hòa,transport,bus_terminal,,,29,2,osm,way/970251629,
osm_poi_way_970273047,Trường Trung học cơ sở Hải Tiến,public_facility,school,,,11,2,osm,way/970273047,
osm_poi_way_970273049,UBND xã Hải Tiến,public_facility,government_office,,,11,2,osm,way/970273049,
osm_poi_way_970273050,Trường Tiểu học Hải Tiến,public_facility,school,,,11,2,osm,way/970273050,
osm_poi_way_970273054,Trường Trung học phổ thông Lý Thường Kiệt,public_facility,school,,,11,2,osm,way/970273054,
osm_poi_way_970273059,Trường Trung học cơ sở Hải Đông,public_facility,school,,,11,2,osm,way/970273059,
osm_poi_way_970273070,UBND xã Hải Đông,public_facility,government_office,,,11,2,osm,way/970273070,
osm_poi_way_970273071,Trường Tiểu học Hải Đông,public_facility,school,,,11,2,osm,way/970273071,
osm_poi_way_970341361,Trạm xăng dầu Cầu Hang,commercial,gas_station,,,29,2,osm,way/970341361,
osm_poi_way_970341390,Bến xe Hố Nai,transport,bus_terminal,,,29,2,osm,way/970341390,
osm_poi_way_970361434,Trường Trung học phổ thông Phan Đình Phùng,public_facility,school,,,23,2,osm,way/970361434,
osm_poi_way_970361436,Trường Trung học cơ sở Số 2 Nam Lý,public_facility,school,,,23,2,osm,way/970361436,
osm_poi_way_970361438,Trường Trung học cơ sở số 1 Bắc Lý,public_facility,school,,,23,2,osm,way/970361438,
osm_poi_way_970382350,Chùa Phi Lai,poi_other,worship_place,,,29,2,osm,way/970382350,
osm_poi_way_970449051,Công viên Đồi Cao,poi_other,park,,,19,2,osm,way/970449051,
osm_poi_way_970630484,Công viên thiếu nhi,poi_other,park,,,19,2,osm,way/970630484,
osm_poi_way_970630485,Quảng trường Hồ Chí Minh,poi_other,park,,,01,2,osm,way/970630485,
osm_poi_way_970630486,Đài tưởng niệm,poi_other,park,,,01,2,osm,way/970630486,
osm_poi_way_970630487,Công viên nhà thờ Vĩnh Yên,poi_other,park,,,19,2,osm,way/970630487,
osm_poi_way_970630488,công viên đài phun nước,poi_other,park,,,19,2,osm,way/970630488,
osm_poi_way_970861002,Gốc Xoài,commercial,restaurant,,,28,2,osm,way/970861002,
osm_poi_way_970889563,Vườn hoa Hùng Vương,poi_other,park,,,19,2,osm,way/970889563,
osm_poi_way_971127478,Trường Đại học Quy Nhơn,public_facility,university,,,25,2,osm,way/971127478,
osm_poi_way_971127479,Trường Cao đẳng Kỹ thuật Công nghệ Quy Nhơn,public_facility,university,,,25,2,osm,way/971127479,
osm_poi_way_971276880,Trường Đại học Sư phạm Kỹ thuật Hưng Yên,public_facility,university,,,21,2,osm,way/971276880,
osm_poi_way_971276884,Trường Đại học Tây Bắc,public_facility,university,,,09,2,osm,way/971276884,
osm_poi_way_971346632,Trường Tiểu học Trần Cao Vân Cơ sở 3,public_facility,school,,,04,2,osm,way/971346632,
osm_poi_way_971349650,Trường Trung học phổ thông Thực hành Cao Nguyên,public_facility,school,,,28,2,osm,way/971349650,
osm_poi_way_971390930,Luxury6 Móng Cái,commercial,hotel,,,11,2,osm,way/971390930,
osm_poi_way_971390937,BIDV,commercial,bank,,,11,2,osm,way/971390937,
osm_poi_way_971390939,Viện Kiểm sát nhân dân thành phố Móng Cái,public_facility,government_office,,,11,2,osm,way/971390939,
osm_poi_way_971390940,Trung tâm Hành chính công,public_facility,government_office,,,11,2,osm,way/971390940,
osm_poi_way_971390960,Nhà thờ Giáo họ Móng Cái,poi_other,worship_place,,,11,2,osm,way/971390960,
osm_poi_way_971488700,Trường Đại học Vinh,public_facility,university,,,14,2,osm,way/971488700,
osm_poi_way_971572456,Khôi Nguyên Homestay Đà Lạt K và N homestay,commercial,hotel,,,27,2,osm,way/971572456,
osm_poi_way_971572472,Clivia Hotel,commercial,hotel,,,27,2,osm,way/971572472,
osm_poi_way_971577281,Daddy s House Nhà Bè,commercial,supermarket,,,02,2,osm,way/971577281,
osm_poi_way_971577581,Chợ Phan Chu Trinh,landmark,market,,,27,2,osm,way/971577581,
osm_poi_way_971585467,"Trường Trung học Phổ thông Chuyên, Trường Đại học Vinh",public_facility,school,,,14,2,osm,way/971585467,
osm_poi_way_971585485,Trường Thực hành Sư phạm Đại học Vinh Trung học cơ sở,public_facility,school,,,14,2,osm,way/971585485,
osm_poi_way_971585489,Trường Thực hành Sư phạm Đại học Vinh Mầm non và Tiểu học,public_facility,school,,,14,2,osm,way/971585489,
osm_poi_way_971585499,Trường Cao đẳng Đà Lạt,public_facility,university,,,27,2,osm,way/971585499,
osm_poi_way_971647596,VietinBank,commercial,bank,,,11,2,osm,way/971647596,
osm_poi_way_971647600,Vincom Plaza,commercial,shopping_mall,,,11,2,osm,way/971647600,
osm_poi_way_971647604,Hồng Nguyên,commercial,shopping_mall,,,11,2,osm,way/971647604,
osm_poi_way_971647606,Chi cục Thuế Thành phố Móng Cái,public_facility,government_office,,,11,2,osm,way/971647606,
osm_poi_way_971647613,UBND phường Trần Phú,public_facility,government_office,,,11,2,osm,way/971647613,
osm_poi_way_971911899,UBND xã Hải Xuân,public_facility,government_office,,,11,2,osm,way/971911899,
osm_poi_way_971911905,Bãi kiểm tra Hàng hóa cầu Bắc Luân 2,poi_other,industrial_zone,,,11,2,osm,way/971911905,
osm_poi_way_971911914,Vietcombank,commercial,bank,,,11,2,osm,way/971911914,
osm_poi_way_971911917,BHXH Thành phố Móng Cái,public_facility,government_office,,,11,2,osm,way/971911917,
osm_poi_way_971911919,Sacombank,commercial,bank,,,11,2,osm,way/971911919,
osm_poi_way_971911924,Công Đoàn Hotel,commercial,hotel,,,11,2,osm,way/971911924,
osm_poi_way_971911927,Nam Phong,commercial,hotel,,,11,2,osm,way/971911927,
osm_poi_way_971911929,Trung tâm Giáo dục nghề nghiệp Giáo dục thường xuyên,public_facility,university,,,11,2,osm,way/971911929,
osm_poi_way_971911935,Long Tứ,commercial,restaurant,,,11,2,osm,way/971911935,
osm_poi_way_971911939,Vạn Xuân,commercial,hotel,,,11,2,osm,way/971911939,
osm_poi_way_971911940,Tuyển Đạt,commercial,hotel,,,11,2,osm,way/971911940,
osm_poi_way_971911941,Viet Nhat I,commercial,hotel,,,11,2,osm,way/971911941,
osm_poi_way_971911947,SVĐ Trần Phú,poi_other,stadium,,,11,2,osm,way/971911947,
osm_poi_way_971945056,Nhà thờ Giáo xứ Lai Uyên,poi_other,worship_place,,,29,2,osm,way/971945056,
osm_poi_way_971999784,Cầu Ka Long,landmark,bridge,,,11,2,osm,way/971999784,
osm_poi_way_971999793,Thảo Nhi,commercial,restaurant,,,11,2,osm,way/971999793,
osm_poi_way_971999801,Chùa Linh Sơn,poi_other,worship_place,,,11,2,osm,way/971999801,
osm_poi_way_972012432,Bến xe Vĩnh Cửu,transport,bus_terminal,,,29,2,osm,way/972012432,
osm_poi_way_972258778,Ủy ban Mặt trận Tổ quốc Việt Nam Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972258778,
osm_poi_way_972258780,Tỉnh Đoàn Đồng Nai,public_facility,government_office,,,29,2,osm,way/972258780,
osm_poi_way_972258781,Sở Ngoại vụ Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972258781,
osm_poi_way_972258782,Hội Liên hiệp Phụ nữ Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972258782,
osm_poi_way_972258789,Trụ sở Tiếp công dân Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972258789,
osm_poi_way_972258793,Trường Cao đẳng Kỹ thuật Công nghệ Đồng Nai,public_facility,university,,,29,2,osm,way/972258793,
osm_poi_way_972258794,Trường Quốc tế Bắc Mỹ SNA Marianapolis,public_facility,school,,,29,2,osm,way/972258794,
osm_poi_way_972273180,Hội Nông dân Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972273180,
osm_poi_way_972273181,Hội Cựu chiến binh Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972273181,
osm_poi_way_972273184,Đoàn Đại biểu Quốc hội Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972273184,
osm_poi_way_972273186,Ngân hàng Nhà nước Việt Nam,commercial,bank,,,29,2,osm,way/972273186,
osm_poi_way_972273187,Sở Nông nghiệp và Môi trường Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972273187,
osm_poi_way_972274161,Agribank,commercial,bank,,,11,2,osm,way/972274161,
osm_poi_way_972274163,UBND phường Hòa Lạc,public_facility,government_office,,,11,2,osm,way/972274163,
osm_poi_way_972274168,Kho bạc Nhà nước Móng Cái,public_facility,government_office,,,11,2,osm,way/972274168,
osm_poi_way_972418087,Trường Tiểu học Ka Long,public_facility,school,,,11,2,osm,way/972418087,
osm_poi_way_972456203,Sở Khoa học và Công nghệ Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972456203,
osm_poi_way_972503610,Phòng Tài nguyên và Môi trường Thành phố Biên Hòa,public_facility,government_office,,,29,2,osm,way/972503610,
osm_poi_way_972503615,Chi cục Thuế Thành phố Biên Hòa,public_facility,government_office,,,29,2,osm,way/972503615,
osm_poi_way_972503621,UBND phường Tân Phong,public_facility,government_office,,,29,2,osm,way/972503621,
osm_poi_way_972503628,Trạm xăng dầu Tân Tiến,commercial,gas_station,,,29,2,osm,way/972503628,
osm_poi_way_972503629,Trung tâm Hành chính công Thành phố Đồng Nai,public_facility,government_office,,,29,2,osm,way/972503629,
osm_poi_way_972503635,Trạm xăng dầu Thành Thái,commercial,gas_station,,,29,2,osm,way/972503635,
osm_poi_way_972503641,Trạm xăng dầu Vườn Mít,commercial,gas_station,,,29,2,osm,way/972503641,
osm_poi_way_972503643,Công viên Kỷ niệm,poi_other,park,,,29,2,osm,way/972503643,
osm_poi_way_972604563,Khu du lịch Bửu Long,poi_other,park,,,29,2,osm,way/972604563,
osm_poi_way_972604572,Di tích Thành cổ Biên Hòa,landmark,heritage_site,,,29,2,osm,way/972604572,
osm_poi_way_972604579,Nhà thờ Chi hội Biên Hoà,poi_other,worship_place,,,29,2,osm,way/972604579,
osm_poi_way_972748183,Bến xe Xuân Lộc,transport,bus_terminal,,,29,2,osm,way/972748183,
osm_poi_way_972772679,Bến xe Đồng Nai,transport,bus_terminal,,,29,2,osm,way/972772679,
osm_poi_way_972772688,Nhà thờ Giáo xứ Biên Hòa,poi_other,worship_place,,,29,2,osm,way/972772688,
osm_poi_way_973038809,Trường Trung học cơ sở Cầu Diễn,public_facility,school,,,01,2,osm,way/973038809,
osm_poi_way_973038811,Phòng Giáo dục và Đào tạo quận Nam Từ Liêm,public_facility,government_office,,,01,2,osm,way/973038811,
osm_poi_way_973038814,Trường Trung học cơ sở Đại Mỗ,public_facility,school,,,01,2,osm,way/973038814,
osm_poi_way_973038815,Trường Tiểu học Đại Mỗ,public_facility,school,,,01,2,osm,way/973038815,
osm_poi_way_973038860,Trường Phổ thông Quốc tế Việt Nam,public_facility,school,,,01,2,osm,way/973038860,
osm_poi_way_973197743,Trường Trung học cơ sở Liên Mạc,public_facility,school,,,01,2,osm,way/973197743,
osm_poi_way_973197768,Trường Trung học cơ sở Minh Khai,public_facility,school,,,01,2,osm,way/973197768,
osm_poi_way_973197774,Trường Tiểu học Minh Khai B,public_facility,school,,,01,2,osm,way/973197774,
osm_poi_way_973197779,Trường Trung học phổ thông Tây Đô,public_facility,school,,,01,2,osm,way/973197779,
osm_poi_way_973197783,Trường Tiểu học Minh Khai A,public_facility,school,,,01,2,osm,way/973197783,
osm_poi_way_973197784,Trường Trung học cơ sở Phúc Diễn,public_facility,school,,,01,2,osm,way/973197784,
osm_poi_way_973197789,Trường Tiểu học Phúc Diễn,public_facility,school,,,01,2,osm,way/973197789,
osm_poi_way_973215954,Trường Đại học Đại Nam,public_facility,university,,,01,2,osm,way/973215954,
osm_poi_way_973216604,Trường Tiểu học Phú Diễn,public_facility,school,,,01,2,osm,way/973216604,
osm_poi_way_973216609,Trường Phổ thông Liên cấp Tây Hà Nội,public_facility,school,,,01,2,osm,way/973216609,
osm_poi_way_973216610,Trường Tiểu học Tây Tựu A,public_facility,school,,,01,2,osm,way/973216610,
osm_poi_way_973216614,Trường Trung học cơ sở Tây Tựu,public_facility,school,,,01,2,osm,way/973216614,
osm_poi_way_973216618,Trường Tiểu học Tây Tựu B,public_facility,school,,,01,2,osm,way/973216618,
osm_poi_way_973228296,Bến xe Dầu Giây,transport,bus_terminal,,,29,2,osm,way/973228296,
